time_period,time_identifier,geographic_level,country_code,country_name,characteristic_value,subject,percent_entered,number_of_students,version,year
201112,Academic year,National,E92000001,England,All students,Chemistry,15.8,41000,Final,2012
201112,Academic year,National,E92000001,England,All students,Computer science,1.3,3000,Final,2012
201112,Academic year,National,E92000001,England,All students,Five maths/science subjects,0.1,0,Final,2012
201112,Academic year,National,E92000001,England,All students,Four maths/science subjects,2.1,6000,Final,2012
201112,Academic year,National,E92000001,England,All students,Further maths,4.5,12000,Final,2012
201112,Academic year,National,E92000001,England,All students,Maths,27.3,72000,Final,2012
201112,Academic year,National,E92000001,England,All students,One maths/science subject,41.2,108000,Final,2012
201112,Academic year,National,E92000001,England,All students,Physics,11.1,29000,Final,2012
201112,Academic year,National,E92000001,England,All students,Three maths/science subjects,12.1,32000,Final,2012
201112,Academic year,National,E92000001,England,All students,Total students,100,262003,Final,2012
201112,Academic year,National,E92000001,England,All students,Two maths/science subjects,24.4,64000,Final,2012
201112,Academic year,National,E92000001,England,All students,Zero maths/science subjects,58.8,154000,Final,2012
201112,Academic year,National,E92000001,England,Female,Biology,20.7,30000,Final,2012
201112,Academic year,National,E92000001,England,Female,Chemistry,13.7,20000,Final,2012
201112,Academic year,National,E92000001,England,Female,Computer science,0.2,0,Final,2012
201112,Academic year,National,E92000001,England,Female,Five maths/science subjects,0.1,0,Final,2012
201112,Academic year,National,E92000001,England,Female,Four maths/science subjects,1.1,2000,Final,2012
201112,Academic year,National,E92000001,England,Female,Further maths,2.5,4000,Final,2012
201112,Academic year,National,E92000001,England,Female,Maths,20.2,29000,Final,2012
201112,Academic year,National,E92000001,England,Female,One maths/science subject,33.9,48000,Final,2012
201112,Academic year,National,E92000001,England,Female,Physics,4.3,6000,Final,2012
201112,Academic year,National,E92000001,England,Female,Three maths/science subjects,8.2,12000,Final,2012
201112,Academic year,National,E92000001,England,Female,Total students,100,142979,Final,2012
201112,Academic year,National,E92000001,England,Female,Two maths/science subjects,18.2,26000,Final,2012
201112,Academic year,National,E92000001,England,Female,Zero maths/science subjects,66.1,95000,Final,2012
201112,Academic year,National,E92000001,England,Male,Biology,19,23000,Final,2012
201112,Academic year,National,E92000001,England,Male,Chemistry,18.4,22000,Final,2012
201112,Academic year,National,E92000001,England,Male,Computer science,2.6,3000,Final,2012
201112,Academic year,National,E92000001,England,Male,Five maths/science subjects,0.2,0,Final,2012
201112,Academic year,National,E92000001,England,Male,Four maths/science subjects,3.3,4000,Final,2012
201112,Academic year,National,E92000001,England,Male,Further maths,6.9,8000,Final,2012
201112,Academic year,National,E92000001,England,Male,Maths,35.8,43000,Final,2012
201112,Academic year,National,E92000001,England,Male,One maths/science subject,49.9,59000,Final,2012
201112,Academic year,National,E92000001,England,Male,Physics,19.4,23000,Final,2012
201112,Academic year,National,E92000001,England,Male,Three maths/science subjects,16.9,20000,Final,2012
201112,Academic year,National,E92000001,England,Male,Total students,100,119024,Final,2012
201112,Academic year,National,E92000001,England,Male,Two maths/science subjects,31.8,38000,Final,2012
201112,Academic year,National,E92000001,England,Male,Zero maths/science subjects,50.1,60000,Final,2012
201011,Academic year,National,E92000001,England,All students,Biology,19.6,51000,Final,2011
201011,Academic year,National,E92000001,England,All students,Chemistry,15.4,40000,Final,2011
201011,Academic year,National,E92000001,England,All students,Computer science,1.3,3000,Final,2011
201011,Academic year,National,E92000001,England,All students,Five maths/science subjects,0.1,0,Final,2011
201011,Academic year,National,E92000001,England,All students,Four maths/science subjects,2,5000,Final,2011
201011,Academic year,National,E92000001,England,All students,Further maths,4.1,11000,Final,2011
201011,Academic year,National,E92000001,England,All students,Maths,26.4,68000,Final,2011
201011,Academic year,National,E92000001,England,All students,One maths/science subject,40.5,105000,Final,2011
201011,Academic year,National,E92000001,England,All students,Physics,10.6,27000,Final,2011
201011,Academic year,National,E92000001,England,All students,Three maths/science subjects,11.3,29000,Final,2011
201011,Academic year,National,E92000001,England,All students,Total students,100,258892,Final,2011
201011,Academic year,National,E92000001,England,All students,Two maths/science subjects,23.5,61000,Final,2011
201011,Academic year,National,E92000001,England,All students,Zero maths/science subjects,59.5,154000,Final,2011
201011,Academic year,National,E92000001,England,Female,Biology,20.5,29000,Final,2011
201011,Academic year,National,E92000001,England,Female,Chemistry,13.4,19000,Final,2011
201011,Academic year,National,E92000001,England,Female,Computer science,0.2,0,Final,2011
201011,Academic year,National,E92000001,England,Female,Five maths/science subjects,0,0,Final,2011
201011,Academic year,National,E92000001,England,Female,Four maths/science subjects,1,1000,Final,2011
201011,Academic year,National,E92000001,England,Female,Further maths,2.4,3000,Final,2011
201011,Academic year,National,E92000001,England,Female,Maths,19.7,28000,Final,2011
201011,Academic year,National,E92000001,England,Female,One maths/science subject,33.6,47000,Final,2011
201011,Academic year,National,E92000001,England,Female,Physics,4,6000,Final,2011
201011,Academic year,National,E92000001,England,Female,Three maths/science subjects,7.9,11000,Final,2011
201011,Academic year,National,E92000001,England,Female,Total students,100,140582,Final,2011
201011,Academic year,National,E92000001,England,Female,Two maths/science subjects,17.6,25000,Final,2011
201011,Academic year,National,E92000001,England,Female,Zero maths/science subjects,66.4,93000,Final,2011
201011,Academic year,National,E92000001,England,Male,Biology,18.4,22000,Final,2011
201011,Academic year,National,E92000001,England,Male,Chemistry,17.9,21000,Final,2011
201011,Academic year,National,E92000001,England,Male,Computer science,2.6,3000,Final,2011
201011,Academic year,National,E92000001,England,Male,Five maths/science subjects,0.2,0,Final,2011
201011,Academic year,National,E92000001,England,Male,Four maths/science subjects,3.1,4000,Final,2011
201011,Academic year,National,E92000001,England,Male,Further maths,6.2,7000,Final,2011
201011,Academic year,National,E92000001,England,Male,Maths,34.3,41000,Final,2011
201011,Academic year,National,E92000001,England,Male,One maths/science subject,48.6,57000,Final,2011
201011,Academic year,National,E92000001,England,Male,Physics,18.3,22000,Final,2011
201011,Academic year,National,E92000001,England,Male,Three maths/science subjects,15.5,18000,Final,2011
201011,Academic year,National,E92000001,England,Male,Total students,100,118310,Final,2011
201011,Academic year,National,E92000001,England,Male,Two maths/science subjects,30.4,36000,Final,2011
201011,Academic year,National,E92000001,England,Male,Zero maths/science subjects,51.4,61000,Final,2011
200910,Academic year,National,E92000001,England,All students,Biology,18.9,51000,Final,2010
200910,Academic year,National,E92000001,England,All students,Chemistry,14.5,39000,Final,2010
200910,Academic year,National,E92000001,England,All students,Computer science,1.3,3000,Final,2010
200910,Academic year,National,E92000001,England,All students,Five maths/science subjects,0.1,0,Final,2010
200910,Academic year,National,E92000001,England,All students,Four maths/science subjects,1.8,5000,Final,2010
200910,Academic year,National,E92000001,England,All students,Further maths,3.9,10000,Final,2010
200910,Academic year,National,E92000001,England,All students,Maths,24.7,66000,Final,2010
200910,Academic year,National,E92000001,England,All students,One maths/science subject,39,104000,Final,2010
200910,Academic year,National,E92000001,England,All students,Physics,10.1,27000,Final,2010
200910,Academic year,National,E92000001,England,All students,Three maths/science subjects,10.4,28000,Final,2010
200910,Academic year,National,E92000001,England,All students,Total students,100,267345,Final,2010
200910,Academic year,National,E92000001,England,All students,Two maths/science subjects,22.1,59000,Final,2010
200910,Academic year,National,E92000001,England,All students,Zero maths/science subjects,61,163000,Final,2010
200910,Academic year,National,E92000001,England,Female,Biology,19.7,28000,Final,2010
200910,Academic year,National,E92000001,England,Female,Chemistry,12.7,18000,Final,2010
200910,Academic year,National,E92000001,England,Female,Computer science,0.2,0,Final,2010
200910,Academic year,National,E92000001,England,Female,Five maths/science subjects,0.1,0,Final,2010
200910,Academic year,National,E92000001,England,Female,Four maths/science subjects,1,1000,Final,2010
200910,Academic year,National,E92000001,England,Female,Further maths,2.3,3000,Final,2010
200910,Academic year,National,E92000001,England,Female,Maths,18.6,27000,Final,2010
200910,Academic year,National,E92000001,England,Female,One maths/science subject,32.4,47000,Final,2010
200910,Academic year,National,E92000001,England,Female,Physics,3.9,6000,Final,2010
200910,Academic year,National,E92000001,England,Female,Three maths/science subjects,7.2,10000,Final,2010
200910,Academic year,National,E92000001,England,Female,Total students,100,144447,Final,2010
200910,Academic year,National,E92000001,England,Female,Two maths/science subjects,16.7,24000,Final,2010
200910,Academic year,National,E92000001,England,Female,Zero maths/science subjects,67.6,98000,Final,2010
200910,Academic year,National,E92000001,England,Male,Biology,18,22000,Final,2010
200910,Academic year,National,E92000001,England,Male,Chemistry,16.5,20000,Final,2010
200910,Academic year,National,E92000001,England,Male,Computer science,2.7,3000,Final,2010
200910,Academic year,National,E92000001,England,Male,Five maths/science subjects,0.2,0,Final,2010
200910,Academic year,National,E92000001,England,Male,Four maths/science subjects,2.8,3000,Final,2010
200910,Academic year,National,E92000001,England,Male,Further maths,5.8,7000,Final,2010
200910,Academic year,National,E92000001,England,Male,Maths,31.8,39000,Final,2010
200910,Academic year,National,E92000001,England,Male,One maths/science subject,46.8,58000,Final,2010
200910,Academic year,National,E92000001,England,Male,Physics,17.4,21000,Final,2010
200910,Academic year,National,E92000001,England,Male,Three maths/science subjects,14.1,17000,Final,2010
200910,Academic year,National,E92000001,England,Male,Total students,100,122898,Final,2010
200910,Academic year,National,E92000001,England,Male,Two maths/science subjects,28.5,35000,Final,2010
200910,Academic year,National,E92000001,England,Male,Zero maths/science subjects,53.2,65000,Final,2010
